,Country,Year,Month,Activity_new,Injuries_new,Type_new,occurence_per_month
521,AUSTRALIA,1963,Dec,Other,No injury,Unprovoked,1.0
522,AUSTRALIA,1963,Feb,Fishing,Other Inury,Unprovoked,1.0
523,AUSTRALIA,1963,Jan,Fishing,No injury,Provoked,1.0
524,AUSTRALIA,1963,Jan,Swimming,Fatal,Unprovoked,1.0
525,AUSTRALIA,1963,Nov,Fishing,No injury,Provoked,1.0
526,AUSTRALIA,1963,Sep,Other,Other Inury,Provoked,1.0
527,AUSTRALIA,1964,Dec,Fishing,No injury,Unprovoked,1.0
528,AUSTRALIA,1964,Jan,Diving,Other Inury,Unprovoked,1.0
529,AUSTRALIA,1964,Mar,Other,Other Inury,Unprovoked,1.0
530,AUSTRALIA,1964,Nov,Diving,Other Inury,Unprovoked,1.0
531,AUSTRALIA,1964,Nov,Other,Other Inury,Provoked,1.0
532,AUSTRALIA,1964,Nov,Swimming,Fatal,Unprovoked,1.0
533,AUSTRALIA,1964,Oct,Swimming,Other Inury,Unprovoked,1.0
534,AUSTRALIA,1965,Dec,Fishing,No injury,Unprovoked,1.0
535,AUSTRALIA,1965,Dec,Fishing,Other Inury,Unprovoked,1.0
536,AUSTRALIA,1965,Jan,Swimming,Other Inury,Unprovoked,1.0
537,AUSTRALIA,1965,Nov,Fishing,Fatal,Provoked,1.0
538,AUSTRALIA,1965,Nov,Other,Laceration,Unprovoked,1.0
539,AUSTRALIA,1966,Apr,Other,Other Inury,Unprovoked,1.0
540,AUSTRALIA,1966,Dec,Fishing,Laceration,Unprovoked,1.0
541,AUSTRALIA,1966,Dec,Fishing,Other Inury,Provoked,1.0
542,AUSTRALIA,1966,Dec,Fishing,Other Inury,Unprovoked,2.0
543,AUSTRALIA,1966,Feb,Other,Other Inury,Unprovoked,1.0
544,AUSTRALIA,1966,Jan,Fishing,Other Inury,Unprovoked,1.0
545,AUSTRALIA,1966,Jan,Other,Other Inury,Unprovoked,1.0
546,AUSTRALIA,1966,Mar,Fishing,No injury,Provoked,1.0
547,AUSTRALIA,1966,May,Fishing,Other Inury,Unprovoked,1.0
548,AUSTRALIA,1966,May,Other,Fatal,Unprovoked,2.0
549,AUSTRALIA,1966,Sep,Fishing,No injury,Provoked,1.0
550,AUSTRALIA,1966,Sep,Fishing,No injury,Unprovoked,1.0
551,AUSTRALIA,1966,Sep,Fishing,Other Inury,Unprovoked,1.0
552,AUSTRALIA,1967,Aug,Swimming,Fatal,Unprovoked,1.0
553,AUSTRALIA,1967,Dec,Swimming,Fatal,Unprovoked,1.0
554,AUSTRALIA,1967,Jan,Other,Other Inury,Provoked,1.0
555,AUSTRALIA,1967,Mar,Fishing,Other Inury,Provoked,1.0
556,AUSTRALIA,1967,May,Other,Other Inury,Provoked,1.0
557,AUSTRALIA,1967,Nov,Diving,Other Inury,Provoked,1.0
558,AUSTRALIA,1968,Apr,Other,Other Inury,Unprovoked,1.0
559,AUSTRALIA,1968,Dec,Other,Laceration,Provoked,1.0
560,AUSTRALIA,1968,Feb,Fishing,No injury,Unprovoked,1.0
561,AUSTRALIA,1968,Feb,Swimming,Other Inury,Unprovoked,1.0
562,AUSTRALIA,1969,Feb,Fishing,Laceration,Provoked,1.0
563,AUSTRALIA,1969,Jan,Diving,Laceration,Unprovoked,1.0
564,AUSTRALIA,1969,Nov,Swimming,Other Inury,Unprovoked,1.0
565,AUSTRALIA,1971,Aug,Fishing,Laceration,Provoked,1.0
566,AUSTRALIA,1971,Jan,Swimming,Other Inury,Unprovoked,1.0
567,AUSTRALIA,1971,Sep,Fishing,Laceration,Unprovoked,1.0
568,AUSTRALIA,1972,Aug,Other,Other Inury,Unprovoked,1.0
569,AUSTRALIA,1972,Feb,Other,Laceration,Unprovoked,1.0
570,AUSTRALIA,1972,Oct,Fishing,Other Inury,Unprovoked,1.0
571,AUSTRALIA,1972,Oct,Other,Laceration,Unprovoked,1.0
572,AUSTRALIA,1973,Aug,Other,Other Inury,Unprovoked,1.0
573,AUSTRALIA,1974,Jan,Other,Fatal,Unprovoked,1.0
574,AUSTRALIA,1974,Sep,Fishing,Other Inury,Unprovoked,1.0
575,AUSTRALIA,1975,Dec,Other,No injury,Unprovoked,1.0
576,AUSTRALIA,1975,Dec,Other,Other Inury,Provoked,1.0
577,AUSTRALIA,1975,Feb,Fishing,Laceration,Unprovoked,1.0
578,AUSTRALIA,1975,Feb,Swimming,Fatal,Unprovoked,1.0
579,AUSTRALIA,1975,Jan,Other,Fatal,Unprovoked,1.0
580,AUSTRALIA,1975,Jul,Diving,Fatal,Unprovoked,1.0
581,AUSTRALIA,1975,Jul,Fishing,Other Inury,Provoked,1.0
582,AUSTRALIA,1975,Jul,Other,Other Inury,Unprovoked,1.0
583,AUSTRALIA,1975,Mar,Other,Laceration,Provoked,1.0
584,AUSTRALIA,1975,Nov,Other,Laceration,Unprovoked,1.0
585,AUSTRALIA,1975,Oct,Other,Other Inury,Unprovoked,1.0
586,AUSTRALIA,1976,Jun,Other,No injury,Unprovoked,1.0
587,AUSTRALIA,1976,Sep,Other,Other Inury,Unprovoked,1.0
588,AUSTRALIA,1977,Aug,Other,Other Inury,Unprovoked,1.0
589,AUSTRALIA,1977,Aug,Swimming,Fatal,Unprovoked,1.0
590,AUSTRALIA,1977,Feb,Other,Other Inury,Unprovoked,1.0
591,AUSTRALIA,1977,Mar,Other,Fatal,Unprovoked,2.0
592,AUSTRALIA,1977,Mar,Other,Other Inury,Unprovoked,1.0
593,AUSTRALIA,1978,Apr,Diving,Other Inury,Unprovoked,1.0
594,AUSTRALIA,1978,Sep,Diving,Other Inury,Unprovoked,1.0
595,AUSTRALIA,1979,Sep,Diving,Other Inury,Unprovoked,1.0
596,AUSTRALIA,1980,Nov,Swimming,Laceration,Unprovoked,1.0
597,AUSTRALIA,1981,Feb,Other,Laceration,Unprovoked,1.0
598,AUSTRALIA,1982,Feb,Fishing,Fatal,Unprovoked,1.0
599,AUSTRALIA,1982,Mar,Other,Fatal,Unprovoked,1.0
600,AUSTRALIA,1983,Dec,Diving,Other Inury,Unprovoked,1.0
601,AUSTRALIA,1983,Jul,Other,Other Inury,Unprovoked,1.0
602,AUSTRALIA,1983,Jul,Swimming,Fatal,Unprovoked,2.0
603,AUSTRALIA,1984,Feb,Fishing,Other Inury,Unprovoked,1.0
604,AUSTRALIA,1984,Nov,Other,Fatal,Unprovoked,1.0
605,AUSTRALIA,1985,Mar,Diving,Fatal,Unprovoked,1.0
606,AUSTRALIA,1985,Nov,Fishing,Laceration,Provoked,1.0
607,AUSTRALIA,1986,Aug,Diving,Other Inury,Unprovoked,1.0
608,AUSTRALIA,1986,Feb,Other,No injury,Unprovoked,1.0
609,AUSTRALIA,1986,Jul,Fishing,No injury,Unprovoked,1.0
610,AUSTRALIA,1986,May,Diving,Other Inury,Unprovoked,1.0
611,AUSTRALIA,1987,Jan,Swimming,Other Inury,Unprovoked,1.0
612,AUSTRALIA,1987,Mar,Other,Other Inury,Unprovoked,1.0
613,AUSTRALIA,1987,May,Fishing,Other Inury,Provoked,1.0
614,AUSTRALIA,1987,Sep,Diving,Fatal,Unprovoked,1.0
615,AUSTRALIA,1988,Feb,Fishing,No injury,Unprovoked,1.0
616,AUSTRALIA,1988,Nov,Other,Fatal,Unprovoked,2.0
617,AUSTRALIA,1988,Oct,Other,Laceration,Unprovoked,1.0
618,AUSTRALIA,1988,Oct,Other,Other Inury,Unprovoked,1.0
619,AUSTRALIA,1989,Aug,Fishing,Laceration,Provoked,1.0
620,AUSTRALIA,1989,Aug,Fishing,Other Inury,Provoked,1.0
621,AUSTRALIA,1989,Aug,Other,No injury,Unprovoked,1.0
622,AUSTRALIA,1989,Jan,Other,Other Inury,Unprovoked,1.0
623,AUSTRALIA,1989,Mar,Other,Fatal,Unprovoked,1.0
624,AUSTRALIA,1989,Mar,Other,No injury,Unprovoked,1.0
625,AUSTRALIA,1989,Nov,Other,Other Inury,Unprovoked,1.0
626,AUSTRALIA,1989,Nov,Swimming,Other Inury,Unprovoked,1.0
627,AUSTRALIA,1989,Oct,Other,No injury,Unprovoked,2.0
628,AUSTRALIA,1989,Oct,Swimming,Other Inury,Unprovoked,1.0
629,AUSTRALIA,1990,Apr,Diving,Fatal,Unprovoked,1.0
630,AUSTRALIA,1990,Apr,Other,Laceration,Unprovoked,1.0
631,AUSTRALIA,1990,Apr,Other,No injury,Unprovoked,2.0
632,AUSTRALIA,1990,May,Diving,Laceration,Unprovoked,1.0
633,AUSTRALIA,1990,May,Fishing,Laceration,Unprovoked,1.0
634,AUSTRALIA,1990,Nov,Swimming,Other Inury,Unprovoked,1.0
635,AUSTRALIA,1990,Oct,Other,Laceration,Unprovoked,1.0
636,AUSTRALIA,1990,Oct,Swimming,Other Inury,Unprovoked,1.0
637,AUSTRALIA,1991,Aug,Other,Other Inury,Provoked,1.0
638,AUSTRALIA,1991,Jan,Other,No injury,Unprovoked,1.0
639,AUSTRALIA,1991,Jan,Other,Other Inury,Unprovoked,1.0
640,AUSTRALIA,1991,Jan,Swimming,Other Inury,Unprovoked,1.0
641,AUSTRALIA,1991,Mar,Diving,Laceration,Unprovoked,1.0
642,AUSTRALIA,1991,Nov,Other,Other Inury,Unprovoked,1.0
643,AUSTRALIA,1991,Sep,Diving,Fatal,Unprovoked,1.0
644,AUSTRALIA,1992,Aug,Other,Laceration,Unprovoked,1.0
645,AUSTRALIA,1992,Jan,Other,Other Inury,Unprovoked,1.0
646,AUSTRALIA,1992,Mar,Other,Other Inury,Unprovoked,1.0
647,AUSTRALIA,1992,Oct,Diving,No injury,Unprovoked,1.0
648,AUSTRALIA,1992,Oct,Other,Fatal,Unprovoked,1.0
649,AUSTRALIA,1993,Aug,Fishing,No injury,Unprovoked,1.0
650,AUSTRALIA,1993,Jan,Fishing,Laceration,Unprovoked,1.0
651,AUSTRALIA,1993,Jun,Diving,Fatal,Unprovoked,2.0
652,AUSTRALIA,1993,Nov,Other,Fatal,Unprovoked,1.0
653,AUSTRALIA,1994,Jan,Fishing,No injury,Unprovoked,1.0
654,AUSTRALIA,1994,Jan,Swimming,Other Inury,Unprovoked,1.0
655,AUSTRALIA,1995,Apr,Other,No injury,Unprovoked,1.0
656,AUSTRALIA,1995,Mar,Other,No injury,Unprovoked,1.0
657,AUSTRALIA,1995,Mar,Other,Other Inury,Unprovoked,1.0
658,AUSTRALIA,1995,Oct,Swimming,Laceration,Unprovoked,1.0
659,AUSTRALIA,1995,Sep,Other,Fatal,Unprovoked,1.0
660,AUSTRALIA,1996,Apr,Swimming,Laceration,Unprovoked,2.0
661,AUSTRALIA,1996,Feb,Diving,Other Inury,Unprovoked,1.0
662,AUSTRALIA,1996,Feb,Swimming,Other Inury,Unprovoked,1.0
663,AUSTRALIA,1996,Jan,Other,No injury,Unprovoked,1.0
664,AUSTRALIA,1996,Jan,Swimming,Laceration,Unprovoked,1.0
665,AUSTRALIA,1996,Jun,Other,No injury,Unprovoked,1.0
666,AUSTRALIA,1996,Mar,Fishing,Other Inury,Unprovoked,1.0
667,AUSTRALIA,1996,Mar,Swimming,Other Inury,Unprovoked,1.0
668,AUSTRALIA,1996,May,Other,Fatal,Unprovoked,1.0
669,AUSTRALIA,1997,Feb,Diving,Other Inury,Unprovoked,1.0
670,AUSTRALIA,1997,Feb,Other,Other Inury,Unprovoked,1.0
671,AUSTRALIA,1997,Feb,Swimming,Laceration,Unprovoked,1.0
672,AUSTRALIA,1997,Jan,Diving,Other Inury,Unprovoked,1.0
673,AUSTRALIA,1997,Jan,Other,Fatal,Unprovoked,1.0
674,AUSTRALIA,1997,Jan,Other,No injury,Unprovoked,1.0
675,AUSTRALIA,1997,Jul,Other,Other Inury,Unprovoked,1.0
676,AUSTRALIA,1997,Nov,Diving,Other Inury,Unprovoked,1.0
677,AUSTRALIA,1997,Oct,Other,No injury,Unprovoked,1.0
678,AUSTRALIA,1998,Dec,Other,Laceration,Unprovoked,1.0
679,AUSTRALIA,1998,Dec,Other,Other Inury,Unprovoked,1.0
680,AUSTRALIA,1998,Jan,Other,Other Inury,Unprovoked,1.0
681,AUSTRALIA,1998,Jun,Diving,Fatal,Unprovoked,1.0
682,AUSTRALIA,1999,Feb,Other,Other Inury,Unprovoked,1.0
683,AUSTRALIA,1999,May,Other,Fatal,Unprovoked,1.0
684,AUSTRALIA,2000,Dec,Diving,Other Inury,Unprovoked,1.0
685,AUSTRALIA,2000,Dec,Fishing,No injury,Unprovoked,1.0
686,AUSTRALIA,2000,Dec,Fishing,Other Inury,Unprovoked,1.0
687,AUSTRALIA,2000,Feb,Other,Other Inury,Unprovoked,1.0
688,AUSTRALIA,2000,Mar,Other,No injury,Unprovoked,3.0
689,AUSTRALIA,2000,Mar,Swimming,Other Inury,Unprovoked,2.0
690,AUSTRALIA,2000,Nov,Other,No injury,Unprovoked,1.0
691,AUSTRALIA,2000,Nov,Swimming,Fatal,Unprovoked,1.0
692,AUSTRALIA,2000,Nov,Swimming,Other Inury,Unprovoked,1.0
693,AUSTRALIA,2000,Oct,Fishing,No injury,Unprovoked,1.0
694,AUSTRALIA,2000,Sep,Other,Fatal,Unprovoked,2.0
695,AUSTRALIA,2000,Sep,Other,Other Inury,Provoked,1.0
696,AUSTRALIA,2001,Apr,Diving,Other Inury,Provoked,1.0
697,AUSTRALIA,2001,Apr,Other,Other Inury,Unprovoked,1.0
698,AUSTRALIA,2001,Dec,Other,No injury,Unprovoked,1.0
699,AUSTRALIA,2001,Feb,Fishing,No injury,Unprovoked,1.0
700,AUSTRALIA,2001,Feb,Other,Other Inury,Unprovoked,1.0
701,AUSTRALIA,2001,Jan,Fishing,No injury,Unprovoked,1.0
702,AUSTRALIA,2001,Jan,Other,No injury,Unprovoked,1.0
703,AUSTRALIA,2001,May,Other,Other Inury,Unprovoked,1.0
704,AUSTRALIA,2001,Nov,Other,No injury,Unprovoked,1.0
705,AUSTRALIA,2001,Oct,Diving,Laceration,Unprovoked,1.0
706,AUSTRALIA,2002,Apr,Other,Fatal,Unprovoked,1.0
707,AUSTRALIA,2002,Apr,Swimming,Other Inury,Unprovoked,1.0
708,AUSTRALIA,2002,Dec,Diving,Other Inury,Unprovoked,2.0
709,AUSTRALIA,2002,Dec,Swimming,Fatal,Unprovoked,1.0
710,AUSTRALIA,2002,Feb,Other,Other Inury,Unprovoked,2.0
711,AUSTRALIA,2002,Jan,Other,Laceration,Unprovoked,1.0
712,AUSTRALIA,2002,Jan,Swimming,Laceration,Unprovoked,1.0
713,AUSTRALIA,2002,Jun,Other,No injury,Unprovoked,1.0
714,AUSTRALIA,2002,May,Fishing,Other Inury,Provoked,1.0
715,AUSTRALIA,2003,Dec,Other,No injury,Unprovoked,1.0
716,AUSTRALIA,2003,Feb,Swimming,Fatal,Unprovoked,1.0
717,AUSTRALIA,2003,Feb,Swimming,Laceration,Unprovoked,1.0
718,AUSTRALIA,2003,Feb,Swimming,Other Inury,Unprovoked,1.0
719,AUSTRALIA,2003,Jan,Other,No injury,Unprovoked,1.0
720,AUSTRALIA,2003,Jul,Other,No injury,Unprovoked,1.0
721,AUSTRALIA,2003,Nov,Other,Laceration,Unprovoked,1.0
722,AUSTRALIA,2003,Nov,Swimming,Other Inury,Unprovoked,2.0
723,AUSTRALIA,2003,Oct,Other,Other Inury,Unprovoked,1.0
724,AUSTRALIA,2004,Apr,Other,Laceration,Unprovoked,1.0
725,AUSTRALIA,2004,Aug,Fishing,Laceration,Unprovoked,1.0
726,AUSTRALIA,2004,Dec,Fishing,Fatal,Unprovoked,1.0
727,AUSTRALIA,2004,Dec,Other,Fatal,Unprovoked,1.0
728,AUSTRALIA,2004,Feb,Diving,Other Inury,Unprovoked,1.0
729,AUSTRALIA,2004,Feb,Swimming,Other Inury,Unprovoked,1.0
730,AUSTRALIA,2004,Jan,Diving,Other Inury,Unprovoked,1.0
731,AUSTRALIA,2004,Jan,Other,No injury,Unprovoked,1.0
732,AUSTRALIA,2004,Jul,Fishing,No injury,Unprovoked,1.0
733,AUSTRALIA,2004,Jul,Other,Fatal,Unprovoked,1.0
734,AUSTRALIA,2004,Jun,Other,Other Inury,Unprovoked,1.0
735,AUSTRALIA,2004,Mar,Fishing,Other Inury,Unprovoked,1.0
736,AUSTRALIA,2004,Oct,Other,Other Inury,Unprovoked,1.0
737,AUSTRALIA,2004,Sep,Fishing,No injury,Unprovoked,1.0
738,AUSTRALIA,2005,Apr,Fishing,Laceration,Provoked,1.0
739,AUSTRALIA,2005,Apr,Fishing,Laceration,Unprovoked,1.0
740,AUSTRALIA,2005,Apr,Other,No injury,Unprovoked,1.0
741,AUSTRALIA,2005,Aug,Diving,Fatal,Unprovoked,1.0
742,AUSTRALIA,2005,Dec,Fishing,No injury,Unprovoked,1.0
743,AUSTRALIA,2005,Dec,Fishing,Other Inury,Unprovoked,1.0
744,AUSTRALIA,2005,Feb,Swimming,Other Inury,Unprovoked,1.0
745,AUSTRALIA,2005,Jan,Fishing,No injury,Provoked,1.0
746,AUSTRALIA,2005,Jan,Other,No injury,Provoked,1.0
747,AUSTRALIA,2005,Mar,Diving,Fatal,Unprovoked,1.0
748,AUSTRALIA,2005,Mar,Other,No injury,Unprovoked,1.0
749,AUSTRALIA,2005,May,Fishing,Other Inury,Unprovoked,1.0
750,AUSTRALIA,2005,Nov,Fishing,No injury,Unprovoked,1.0
751,AUSTRALIA,2005,Nov,Other,Laceration,Unprovoked,1.0
752,AUSTRALIA,2005,Sep,Other,Laceration,Unprovoked,2.0
753,AUSTRALIA,2005,Sep,Other,No injury,Unprovoked,2.0
754,AUSTRALIA,2005,Sep,Other,Other Inury,Unprovoked,1.0
755,AUSTRALIA,2006,Apr,Other,Laceration,Unprovoked,1.0
756,AUSTRALIA,2006,Aug,Other,No injury,Unprovoked,1.0
757,AUSTRALIA,2006,Dec,Fishing,Other Inury,Unprovoked,1.0
758,AUSTRALIA,2006,Dec,Other,Other Inury,Unprovoked,2.0
759,AUSTRALIA,2006,Feb,Fishing,No injury,Unprovoked,1.0
760,AUSTRALIA,2006,Feb,Swimming,Laceration,Unprovoked,2.0
761,AUSTRALIA,2006,Jan,Diving,Laceration,Unprovoked,1.0
762,AUSTRALIA,2006,Jan,Swimming,Fatal,Unprovoked,1.0
763,AUSTRALIA,2006,Jun,Other,No injury,Unprovoked,1.0
764,AUSTRALIA,2006,Mar,Other,No injury,Unprovoked,1.0
765,AUSTRALIA,2006,May,Diving,Laceration,Provoked,1.0
766,AUSTRALIA,2007,Apr,Swimming,Other Inury,Unprovoked,1.0
767,AUSTRALIA,2007,Dec,Other,Laceration,Unprovoked,1.0
768,AUSTRALIA,2007,Dec,Swimming,Laceration,Unprovoked,1.0
769,AUSTRALIA,2007,Feb,Other,Laceration,Unprovoked,1.0
770,AUSTRALIA,2007,Jan,Other,No injury,Unprovoked,1.0
771,AUSTRALIA,2007,Jan,Other,Other Inury,Unprovoked,1.0
772,AUSTRALIA,2007,Jul,Swimming,Other Inury,Unprovoked,1.0
773,AUSTRALIA,2007,Jun,Other,Laceration,Unprovoked,1.0
774,AUSTRALIA,2007,Mar,Other,Laceration,Unprovoked,1.0
775,AUSTRALIA,2007,Mar,Swimming,Laceration,Unprovoked,1.0
776,AUSTRALIA,2007,May,Other,No injury,Unprovoked,1.0
777,AUSTRALIA,2007,May,Swimming,Other Inury,Unprovoked,1.0
778,AUSTRALIA,2007,Nov,Fishing,No injury,Provoked,1.0
779,AUSTRALIA,2007,Nov,Other,No injury,Unprovoked,1.0
780,AUSTRALIA,2007,Oct,Fishing,Laceration,Unprovoked,1.0
781,AUSTRALIA,2007,Oct,Other,Laceration,Unprovoked,1.0
782,AUSTRALIA,2008,Apr,Other,Fatal,Unprovoked,1.0
783,AUSTRALIA,2008,Aug,Other,No injury,Unprovoked,1.0
784,AUSTRALIA,2008,Dec,Diving,Fatal,Unprovoked,1.0
785,AUSTRALIA,2008,Dec,Other,No injury,Unprovoked,3.0
786,AUSTRALIA,2008,Feb,Other,Other Inury,Unprovoked,1.0
787,AUSTRALIA,2008,Jan,Other,Laceration,Provoked,1.0
788,AUSTRALIA,2008,Jul,Other,No injury,Unprovoked,1.0
789,AUSTRALIA,2008,May,Swimming,Laceration,Unprovoked,1.0
790,AUSTRALIA,2008,Nov,Fishing,No injury,Unprovoked,1.0
791,AUSTRALIA,2008,Oct,Diving,Laceration,Provoked,1.0
792,AUSTRALIA,2008,Oct,Fishing,Other Inury,Provoked,1.0
793,AUSTRALIA,2008,Oct,Other,No injury,Unprovoked,1.0
794,AUSTRALIA,2008,Sep,Other,No injury,Unprovoked,1.0
795,AUSTRALIA,2008,Sep,Swimming,Other Inury,Provoked,1.0
796,AUSTRALIA,2009,Apr,Other,No injury,Unprovoked,1.0
797,AUSTRALIA,2009,Dec,Fishing,Laceration,Unprovoked,1.0
798,AUSTRALIA,2009,Dec,Other,Laceration,Unprovoked,1.0
799,AUSTRALIA,2009,Dec,Other,No injury,Unprovoked,2.0
800,AUSTRALIA,2009,Dec,Swimming,Laceration,Provoked,1.0
801,AUSTRALIA,2009,Feb,Fishing,Laceration,Unprovoked,1.0
802,AUSTRALIA,2009,Feb,Other,No injury,Unprovoked,3.0
803,AUSTRALIA,2009,Feb,Other,Other Inury,Unprovoked,2.0
804,AUSTRALIA,2009,Jan,Diving,Laceration,Unprovoked,1.0
805,AUSTRALIA,2009,Jan,Fishing,No injury,Unprovoked,1.0
806,AUSTRALIA,2009,Jan,Other,Laceration,Unprovoked,1.0
807,AUSTRALIA,2009,Jan,Other,Other Inury,Unprovoked,1.0
808,AUSTRALIA,2009,Jan,Swimming,Other Inury,Unprovoked,1.0
809,AUSTRALIA,2009,Jul,Other,Other Inury,Unprovoked,1.0
810,AUSTRALIA,2009,Jun,Other,Laceration,Unprovoked,1.0
811,AUSTRALIA,2009,Mar,Other,Laceration,Unprovoked,2.0
812,AUSTRALIA,2009,Mar,Other,No injury,Unprovoked,2.0
813,AUSTRALIA,2009,Mar,Swimming,Other Inury,Provoked,1.0
814,AUSTRALIA,2009,Nov,Other,Other Inury,Unprovoked,1.0
815,AUSTRALIA,2009,Oct,Other,Laceration,Unprovoked,1.0
816,AUSTRALIA,2009,Oct,Other,No injury,Unprovoked,2.0
817,AUSTRALIA,2010,Aug,Fishing,Other Inury,Provoked,1.0
818,AUSTRALIA,2010,Aug,Other,Fatal,Unprovoked,1.0
